V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11
DAOWAI 	Chongjian	11982	5927	6055	772	185	587	6.44	3.12	9.69
DAOWAI 	Taigu	18071	8757	9314	680	101	579	3.76	1.15	6.22
DAOWAI 	Renli	19635	9501	10134	842	118	724	4.29	1.24	7.14
DAOWAI 	Donglai	13294	6524	6770	564	101	463	4.24	1.55	6.84
DAOWAI 	Nanshi	7977	3962	4015	482	104	378	6.04	2.62	9.41
DAOWAI 	Zhenjiang	10181	5228	4953	515	110	405	5.06	2.10	8.18
DAOWAI 	Taiyangdao	2090	1036	1054	118	34	84	5.65	3.28	7.97
DAOWAI 	Sandian	3698	1809	1889	88	12	76	2.38	0.66	4.02
DAOWAI 	Songpu	35810	18222	17588	1455	409	1046	4.06	2.24	5.95
DAOWAI 	Songbei	23806	11890	11916	619	178	441	2.60	1.5	3.70
DAOWAI 	Wanbao	21427	10905	10522	1837	567	1270	8.57	5.20	12.07
TAIPING 	Total	356685	180974	175711	16856	4193	12663	4.73	2.32	7.21
TAIPING 	Dayoufang	39797	19257	20540	1321	277	1044	3.32	1.44	5.08
TAIPING 	Taipingdajie	24678	13519	11159	1418	384	1034	5.75	2.84	9.27
TAIPING 	Xinle	17704	8732	8972	1132	256	876	6.39	2.93	9.76
TAIPING 	Minqiang	7986	4414	3572	220	52	168	2.75	1.18	4.70
TAIPING 	Nanzhi	61795	31020	30775	2048	477	1571	3.31	1.54	5.10
TAIPING 	Huochetou	30813	15200	15613	1567	241	1326	5.09	1.59	8.49
TAIPING 	Sankeshudajie	27506	13554	13952	1343	299	1044	4.88	2.21	7.48
TAIPING 	Lihua	13108	6864	6244	859	231	628	6.55	3.37	10.06
TAIPING 	Huagong	16698	8736	7962	739	215	524	4.43	2.46	6.58
TAIPING 	Shuinilu	7908	4011	3897	545	102	443	6.89	2.54	11.37
TAIPING 	Xinyi	43022	22044	20978	2425	601	1824	5.64	2.73	8.69
TAIPING 	Dongfeng	42320	21663	20657	1439	478	961	3.40	2.21	4.65
TAIPING 	Minzhu	23350	11960	11390	1800	580	1220	7.71	4.85	10.71
XIANGFANG 	Total	312315	156247	156068	12881	3127	9754	4.12	2	6.25
XIANGFANG 	Liushun	43228	20394	22834	1240	217	1023	2.87	1.06	4.48
XIANGFANG 	Xiangfangdajie	28668	15581	13087	1057	280	777	3.69	1.80	5.94
XIANGFANG 	Hongqidajie	46915	22983	23932	1313	247	1066	2.80	1.07	4.45
XIANGFANG 	Anbu	15229	7490	7739	638	132	506	4.19	1.76	6.54
XIANGFANG 	Tongtian	27955	13913	14042	1171	224	947	4.19	1.61	6.74
XIANGFANG 	Xincheng	27243	13381	13862	1005	217	788	3.69	1.62	5.68
XIANGFANG 	Tiedong	36783	18736	18047	1387	306	1081	3.77	1.63	5.99
XIANGFANG 	Xinxiangfang	17219	8630	8589	882	240	642	5.12	2.78	7.47
XIANGFANG 	Chenggaozi	23889	12008	11881	1465	422	1043	6.13	3.51	8.78
XIANGFANG 	Xingfu	33818	17315	16503	2114	661	1453	6.25	3.82	8.80
XIANGFANG 	Xiangyang	11368	5816	5552	609	181	428	5.36	3.11	7.71
DONGLI 	Total	356192	183090	173102	12798	3071	9727	3.59	1.68	5.62
DONGLI 	Hapinglu	31692	18226	13466	1339	518	821	4.23	2.84	6.10
DONGLI 	Jianzhu	23390	12172	11218	1087	231	856	4.65	1.90	7.63
DONGLI 	Anle	19671	10826	8845	700	132	568	3.56	1.22	6.42
DONGLI 	Jiankanglu	22995	11352	11643	706	129	577	3.07	1.14	4.96
DONGLI 	Daqinglu	32640	16258	16382	1262	256	1006	3.87	1.57	6.14
DONGLI 	Jinxiang	47111	23871	23240	1531	323	1208	3.25	1.35	5.20
DONGLI 	Tongxiang	26350	13086	13264	1133	218	915	4.30	1.67	6.90
DONGLI 	Hepinglu	21966	10732	11234	497	92	405	2.26	0.86	3.61
DONGLI 	Minshenglu	20724	10335	10389	708	114	594	3.42	1.10	5.72
DONGLI 	Wenzheng	34445	17496	16949	514	111	403	1.49	0.63	2.38
DONGLI 	Wangzhao	11797	5799	5998	372	61	311	3.15	1.05	5.19
DONGLI 	Chaoyang	28581	15044	13537	1223	337	886	4.28	2.24	6.55
DONGLI 	Liming	34830	17893	16937	1726	549	1177	4.96	3.07	6.95
PINGFANG 	Total	145636	73103	72533	6033	1302	4731	4.14	1.78	6.52
PINGFANG 	Youxie	24574	12062	12512	785	125	660	3.19	1.04	5.27
PINGFANG 	Xinjiang	19941	10036	9905	778	168	610	3.90	1.67	6.16
PINGFANG 	Xinwei	15588	7819	7769	706	150	556	4.53	1.92	7.16
PINGFANG 	Baoguo	15768	7877	7891	666	120	546	4.22	1.52	6.92
PINGFANG 	Lianmeng	28270	14308	13962	955	186	769	3.38	1.30	5.51
PINGFANG 	Xingjian	18497	9220	9277	837	153	684	4.53	1.66	7.37
PINGFANG 	Pingfang	11363	5816	5547	630	208	422	5.54	3.58	7.61
PINGFANG 	Pingxin	11635	5965	5670	676	192	484	5.81	3.22	8.54
HULAN 	Total	508023	257205	250818	32307	9380	22927	6.36	3.65	9.14
HULAN 	Hulan	107258	52890	54368	3899	1015	2884	3.64	1.92	5.30
HULAN 	Kangjin	38914	19600	19314	2559	719	1840	6.58	3.67	9.53
HULAN 	Shiren	21918	11184	10734	1314	353	961	6	3.16	8.95
HULAN 	Baikui	21621	10936	10685	1532	426	1106	7.09	3.90	10.35
HULAN 	Dayong	19010	9705	9305	1460	400	1060	7.68	4.12	11.39
HULAN 	Lianhua	17257	8790	8467	1528	432	1096	8.85	4.91	12.94
HULAN 	Erba	16114	8200	7914	1420	432	988	8.81	5.27	12.48
HULAN 	Fangtai	20131	10346	9785	2101	662	1439	10.44	6.40	14.71
HULAN 	Shenjia	20441	10363	10078	1575	466	1109	7.71	4.5	11
HULAN 	Shuangjing	22003	11248	10755	859	258	601	3.90	2.29	5.59
HULAN 	Yaobao	21020	10816	10204	1035	337	698	4.92	3.12	6.84
HULAN 	Changling	18535	9506	9029	1474	459	1015	7.95	4.83	11.24
HULAN 	Limin	26512	13354	13158	1489	448	1041	5.62	3.35	7.91
HULAN 	Duiqing	17552	8914	8638	192	57	135	1.09	0.64	1.56
HULAN 	Xubao	20410	10528	9882	1974	614	1360	9.67	5.83	13.76
HULAN 	Xijing	13601	6933	6668	1018	275	743	7.48	3.97	11.14
HULAN 	Yanglin	20518	10578	9940	2144	642	1502	10.45	6.07	15.11
HULAN 	Mengjia	24943	12878	12065	1254	388	866	5.03	3.01	7.18
HULAN 	Leye	17917	9080	8837	1549	443	1106	8.65	4.88	12.52
HULAN 	Taitun	11719	5956	5763	1465	410	1055	12.5	6.88	18.31
HULAN 	Lijia	10629	5400	5229	466	144	322	4.38	2.67	6.16
YILAN 	Total	289783	148738	141045	18978	6193	12785	6.55	4.16	9.06
YILAN 	Yilan	60731	30156	30575	2086	555	1531	3.43	1.84	5.01
YILAN 	Dalianhe	29826	15189	14637	905	282	623	3.03	1.86	4.26
YILAN 	Hongkeli	11224	5830	5394	924	299	625	8.23	5.13	11.59
YILAN 	Daotaiqiao	15736	8155	7581	1352	508	844	8.59	6.23	11.13
YILAN 	Sandaogang	17342	8927	8415	1020	358	662	5.88	4.01	7.87
YILAN 	Deyu	12488	6510	5978	1040	323	717	8.33	4.96	11.99
YILAN 	Jiangwan	8435	4415	4020	599	191	408	7.10	4.33	10.15
YILAN 	Yanwuji	11930	6217	5713	663	230	433	5.56	3.70	7.58
YILAN 	Zhushan	8275	4345	3930	854	283	571	10.32	6.51	14.53
YILAN 	Chongquan	11083	5818	5265	1221	422	799	11.02	7.25	15.18
YILAN 	Yugong	13552	7097	6455	1374	445	929	10.14	6.27	14.39
YILAN 	Tuanshanzi	14522	7580	6942	1040	381	659	7.16	5.03	9.49
YILAN 	Pingyuan	15102	7744	7358	924	314	610	6.12	4.05	8.29
YILAN 	Hulin	14012	7213	6799	935	316	619	6.67	4.38	9.10
YILAN 	Changgang	12465	6414	6051	1275	418	857	10.23	6.52	14.16
YILAN 	Tuchengzi	7595	3930	3665	886	295	591	11.67	7.51	16.13
YILAN 	Hongxing	10870	5609	5261	943	305	638	8.68	5.44	12.13
YILAN 	Yinglanchaoxianzu	14595	7589	7006	937	268	669	6.42	3.53	9.55
FANGZHENG 	Total	179249	92565	86684	13577	4549	9028	7.57	4.91	10.41
FANGZHENG 	Fangzheng	36925	18538	18387	1253	335	918	3.39	1.81	4.99
FANGZHENG 	Huifa	9746	5051	4695	773	240	533	7.93	4.75	11.35
FANGZHENG 	Daluomi	9149	4801	4348	704	236	468	7.69	4.92	10.76
FANGZHENG 	Shahezi	6749	3481	3268	374	119	255	5.54	3.42	7.80
FANGZHENG 	Tianmen	15340	8009	7331	1337	453	884	8.72	5.66	12.06
FANGZHENG 	Songnan	11058	5784	5274	725	258	467	6.56	4.46	8.85
FANGZHENG 	Deshan	10736	5539	5197	958	326	632	8.92	5.89	12.16
FANGZHENG 	Zhuhe	6423	3459	2964	311	123	188	4.84	3.56	6.34
FANGZHENG 	Baoxing	9122	4791	4331	649	237	412	7.11	4.95	9.51
FANGZHENG 	Yihantong	9298	4878	4420	886	298	588	9.53	6.11	13.30
FANGZHENG 	Yongfeng	5931	3169	2762	751	275	476	12.66	8.68	17.23
FANGZHENG 	Xinan	3339	1791	1548	358	129	229	10.72	7.20	14.79
FANGZHENG 	Yongjian	4553	2363	2190	322	130	192	7.07	5.5	8.77
FANGZHENG 	Yulin	1448	780	668	133	50	83	9.19	6.41	12.43
FANGZHENG 	Fendou	2190	1171	1019	298	107	191	13.61	9.14	18.74
FANGZHENG 	Fangzhenglinyeju	35095	17860	17235	3590	1197	2393	10.23	6.70	13.88
FANGZHENG 	Shahezinongchang	2147	1100	1047	155	36	119	7.22	3.27	11.37
BINXIAN 	Total	436094	223235	212859	29548	9470	20078	6.78	4.24	9.43
BINXIAN 	Binzhou	55654	27960	27694	2227	525	1702	4	1.88	6.15
BINXIAN 	Juren	15269	7905	7364	884	290	594	5.79	3.67	8.07
BINXIAN 	Binxi	26545	13652	12893	2431	785	1646	9.16	5.75	12.77
BINXIAN 	Tangfang	27712	14244	13468	1511	517	994	5.45	3.63	7.38
BINXIAN 	Binan	22352	11295	11057	873	291	582	3.91	2.58	5.26
BINXIAN 	Xindian	20985	10679	10306	570	200	370	2.72	1.87	3.59
BINXIAN 	Shengli	24503	12580	11923	1738	538	1200	7.09	4.28	10.06
BINXIAN 	Baidu	11838	6153	5685	943	306	637	7.97	4.97	11.20
BINXIAN 	Ningyuan	21806	11234	10572	2940	871	2069	13.48	7.75	19.57
BINXIAN 	Songjiang	10718	5481	5237	891	279	612	8.31	5.09	11.69
BINXIAN 	Xinli	27747	14196	13551	1195	395	800	4.31	2.78	5.90
BINXIAN 	Yonghe	10368	5336	5032	1013	316	697	9.77	5.92	13.85
BINXIAN 	Manjing	19848	10106	9742	1750	586	1164	8.82	5.80	11.95
BINXIAN 	Niaohe	24387	12645	11742	698	279	419	2.86	2.21	3.57
BINXIAN 	Minhe	17947	9252	8695	1909	627	1282	10.64	6.78	14.74
BINXIAN 	Jingjian	15472	7877	7595	1080	347	733	6.98	4.41	9.65
BINXIAN 	Qingyang	11427	5891	5536	1844	637	1207	16.14	10.81	21.80
BINXIAN 	Guangen	8748	4508	4240	1094	367	727	12.51	8.14	17.15
BINXIAN 	Changan	19029	9659	9370	591	214	377	3.11	2.22	4.02
BINXIAN 	Sanbao	22495	11550	10945	2389	753	1636	10.62	6.52	14.95
BINXIAN 	Pingfang	9441	4851	4590	416	149	267	4.41	3.07	5.82
BINXIAN 	Yingjie	11803	6181	5622	561	198	363	4.75	3.20	6.46
BAYAN 	Total	472023	239736	232287	37698	11134	26564	7.99	4.64	11.44
BAYAN 	Bayan	60068	30229	29839	3189	823	2366	5.31	2.72	7.93
BAYAN 	Xiji	27030	13614	13416	2550	685	1865	9.43	5.03	13.90
BAYAN 	Xinglong	42118	21207	20911	2043	536	1507	4.85	2.53	7.21
BAYAN 	Wanfa	24035	12251	11784	1155	371	784	4.81	3.03	6.65
BAYAN 	Longmiao	11194	5669	5525	1315	330	985	11.75	5.82	17.83
BAYAN 	Tianzeng	17804	9072	8732	1693	548	1145	9.51	6.04	13.11
BAYAN 	Aimin	10644	5408	5236	1586	462	1124	14.90	8.54	21.47
BAYAN 	Longquan	18577	9483	9094	1331	433	898	7.16	4.57	9.87
BAYAN 	Waxing	12131	6133	5998	810	254	556	6.68	4.14	9.27
BAYAN 	Heishan	6675	3423	3252	849	245	604	12.72	7.16	18.57
BAYAN 	Bayangang	4499	2274	2225	6	5	1	0.13	0.22	0.04
BAYAN 	Songhuajiang	21137	10826	10311	1485	485	1000	7.03	4.48	9.70
BAYAN 	Yongfa	12995	6557	6438	1310	373	937	10.08	5.69	14.55
BAYAN 	Fujiang	14387	7418	6969	1210	426	784	8.41	5.74	11.25
BAYAN 	Lincheng	11177	5755	5422	1091	353	738	9.76	6.13	13.61
BAYAN 	Fengle	13526	6802	6724	1747	449	1298	12.92	6.60	19.30
BAYAN 	Anning	10836	5571	5265	1560	438	1122	14.40	7.86	21.31
BAYAN 	Kangzhuang	11898	6065	5833	914	278	636	7.68	4.58	10.90
BAYAN 	Yushu	15836	8158	7678	708	236	472	4.47	2.89	6.15
BAYAN 	Dexiang	15385	7760	7625	1449	430	1019	9.42	5.54	13.36
BAYAN 	Hongguang	13689	7035	6654	756	246	510	5.52	3.5	7.66
BAYAN 	Changchun	14791	7527	7264	1279	392	887	8.65	5.21	12.21
BAYAN 	Shanhou	17781	9085	8696	1234	379	855	6.94	4.17	9.83
BAYAN 	Renhe	10395	5241	5154	1463	407	1056	14.07	7.77	20.49
BAYAN 	Huashan	15903	8108	7795	2347	691	1656	14.76	8.52	21.24
BAYAN 	Zhendong	10957	5660	5297	769	268	501	7.02	4.73	9.46
BAYAN 	Shuangshan	9530	4898	4632	501	190	311	5.26	3.88	6.71
BAYAN 	Dongsheng	7544	3859	3685	750	264	486	9.94	6.84	13.19
BAYAN 	Xinglonglinyeju	9481	4648	4833	598	137	461	6.31	2.95	9.54
MULAN 	Total	205010	105611	99399	13664	4685	8979	6.67	4.44	9.03
MULAN 	Mulan	39475	19763	19712	1976	562	1414	5.01	2.84	7.17
MULAN 	Liuhe	18005	9212	8793	1215	390	825	6.75	4.23	9.38
MULAN 	Lidong	11617	6019	5598	982	323	659	8.45	5.37	11.77
MULAN 	Dagui	13455	6933	6522	933	331	602	6.93	4.77	9.23
MULAN 	Dongxing	21473	11094	10379	994	345	649	4.63	3.11	6.25
MULAN 	Wuzhan	9187	4803	4384	842	301	541	9.17	6.27	12.34
MULAN 	Jianguo	9768	5154	4614	762	307	455	7.80	5.96	9.86
MULAN 	Jixing	18811	9744	9067	335	124	211	1.78	1.27	2.33
MULAN 	Shihe	11112	5800	5312	878	316	562	7.90	5.45	10.58
MULAN 	Dongfeng	6432	3367	3065	671	232	439	10.43	6.89	14.32
MULAN 	Longjiang	10060	5309	4751	896	342	554	8.91	6.44	11.66
MULAN 	Xinsheng	7434	3847	3587	870	313	557	11.70	8.14	15.53
MULAN 	Xinmin	11984	6208	5776	831	311	520	6.93	5.01	9
MULAN 	Mantian	10709	5554	5155	783	259	524	7.31	4.66	10.16
MULAN 	Xinglonglinyeju	5488	2804	2684	696	229	467	12.68	8.17	17.40
TONGHE 	Total	162475	83364	79111	15676	4976	10700	9.65	5.97	13.53
TONGHE 	Tonghe	36262	18296	17966	1743	470	1273	4.81	2.57	7.09
TONGHE 	Wuyapao	5832	2946	2886	589	166	423	10.10	5.63	14.66
TONGHE 	Qinghe	13956	7190	6766	1849	591	1258	13.25	8.22	18.59
TONGHE 	Nonghe	12114	6264	5850	1363	417	946	11.25	6.66	16.17
TONGHE 	Fengshan	5094	2689	2405	568	183	385	11.15	6.81	16.01
TONGHE 	Xiangshun	10289	5298	4991	1127	380	747	10.95	7.17	14.97
TONGHE 	Sanzhan	9120	4780	4340	536	186	350	5.88	3.89	8.06
TONGHE 	Fu	7570	3901	3669	943	311	632	12.46	7.97	17.23
TONGHE 	Huashu	6506	3353	3153	851	290	561	13.08	8.65	17.79
TONGHE 	Yishan	6050	3099	2951	504	164	340	8.33	5.29	11.52
TONGHE 	Chalin	6637	3474	3163	925	350	575	13.94	10.07	18.18
TONGHE 	Hongtai	5071	2605	2466	693	239	454	13.67	9.17	18.41
TONGHE 	Chuangye	4990	2591	2399	642	206	436	12.87	7.95	18.17
TONGHE 	Malanghe	4420	2341	2079	494	182	312	11.18	7.77	15.01
TONGHE 	Qinghelinyeju	16383	8368	8015	1426	403	1023	8.70	4.82	12.76
TONGHE 	Xinglonglinyeju	8390	4250	4140	1070	336	734	12.75	7.91	17.73
TONGHE 	Chalinhenongchang	2949	1501	1448	255	70	185	8.65	4.66	12.78
TONGHE 	Qinghenongchang	842	418	424	98	32	66	11.64	7.66	15.57
YANSHOU 	Total	188112	97486	90626	11671	3876	7795	6.20	3.98	8.60
YANSHOU 	Yanshou	46023	23177	22846	1472	384	1088	3.20	1.66	4.76
YANSHOU 	Liutuan	11271	5857	5414	1069	351	718	9.48	5.99	13.26
YANSHOU 	Jiaxin	17670	9088	8582	835	258	577	4.73	2.84	6.72
YANSHOU 	Zhonghe	10871	5622	5249	465	159	306	4.28	2.83	5.83
YANSHOU 	Yanhe	10236	5366	4870	422	161	261	4.12	3	5.36
YANSHOU 	Xincun	7923	4193	3730	918	336	582	11.59	8.01	15.60
YANSHOU 	Gaotai	7332	3839	3493	722	248	474	9.85	6.46	13.57
YANSHOU 	Taian	5703	2986	2717	323	122	201	5.66	4.09	7.40
YANSHOU 	Hualu	6435	3398	3037	681	222	459	10.58	6.53	15.11
YANSHOU 	Anshan	8620	4489	4131	776	230	546	9	5.12	13.22
YANSHOU 	Shoushan	11015	5824	5191	614	229	385	5.57	3.93	7.42
YANSHOU 	Yuhe	12536	6682	5854	757	278	479	6.04	4.16	8.18
YANSHOU 	Yanan	5851	3033	2818	209	82	127	3.57	2.70	4.51
YANSHOU 	Pingan	7187	3745	3442	608	218	390	8.46	5.82	11.33
YANSHOU 	Qingchuan	13434	7099	6335	1513	500	1013	11.26	7.04	15.99
YANSHOU 	Qingyang	6005	3088	2917	287	98	189	4.78	3.17	6.48
ACHENG 	Total	522234	267700	254534	32423	10197	22226	6.21	3.81	8.73
ACHENG 	Heping	62336	33312	29024	2287	904	1383	3.67	2.71	4.77
ACHENG 	Shengli	59026	29185	29841	1896	575	1321	3.21	1.97	4.43
ACHENG 	Tongcheng	23075	11450	11625	1353	322	1031	5.86	2.81	8.87
ACHENG 	Hedong	23812	11850	11962	1079	248	831	4.53	2.09	6.95
ACHENG 	Yuquan	31606	16039	15567	2603	807	1796	8.24	5.03	11.54
ACHENG 	Yongyuan	28119	14260	13859	2778	902	1876	9.88	6.33	13.54
ACHENG 	Feiketu	17876	9181	8695	924	282	642	5.17	3.07	7.38
ACHENG 	Yagou	15543	7999	7544	1149	339	810	7.39	4.24	10.74
ACHENG 	Jiaojie	16512	8528	7984	1030	312	718	6.24	3.66	8.99
ACHENG 	Xiaoling	21578	11169	10409	975	313	662	4.52	2.80	6.36
ACHENG 	Pingshan	20565	10608	9957	1916	608	1308	9.32	5.73	13.14
ACHENG 	Songfengshan	10096	5219	4877	660	172	488	6.54	3.30	10.01
ACHENG 	Juyuan	20115	10350	9765	2001	653	1348	9.95	6.31	13.80
ACHENG 	Xinhua	15834	8165	7669	1182	448	734	7.46	5.49	9.57
ACHENG 	Shuangfeng	21379	10903	10476	1308	410	898	6.12	3.76	8.57
ACHENG 	Ashenhe	30582	15540	15042	1447	407	1040	4.73	2.62	6.91
ACHENG 	Yangshu	22903	11800	11103	1440	442	998	6.29	3.75	8.99
ACHENG 	Lixin	9446	4856	4590	632	210	422	6.69	4.32	9.19
ACHENG 	Sheli	16959	8702	8257	1347	421	926	7.94	4.84	11.21
ACHENG 	Liaodianmanzu	19746	10226	9520	1522	481	1041	7.71	4.70	10.93
ACHENG 	Hongxing	12289	6400	5889	998	325	673	8.12	5.08	11.43
ACHENG 	Daling	11103	5851	5252	674	238	436	6.07	4.07	8.30
ACHENG 	Xin	11734	6107	5627	1222	378	844	10.41	6.19	15
SHUANGCHENG 	Total	595365	303095	292270	32257	9856	22401	5.42	3.25	7.66
SHUANGCHENG 	Shuangcheng	142560	72230	70330	4787	1261	3526	3.36	1.75	5.01
SHUANGCHENG 	Lanleng	27515	13933	13582	1785	586	1199	6.49	4.21	8.83
SHUANGCHENG 	Zhoujia	26186	13248	12938	1214	377	837	4.64	2.85	6.47
SHUANGCHENG 	Wujia	28339	14412	13927	1394	363	1031	4.92	2.52	7.40
SHUANGCHENG 	Handian	21831	10993	10838	1422	455	967	6.51	4.14	8.92
SHUANGCHENG 	Dancheng	18389	9409	8980	1604	507	1097	8.72	5.39	12.22
SHUANGCHENG 	Dongguan	17301	8820	8481	582	143	439	3.36	1.62	5.18
SHUANGCHENG 	Nongfengmanzuxibozu	17531	9022	8509	830	259	571	4.73	2.87	6.71
SHUANGCHENG 	Xingshan	20878	10643	10235	1917	604	1313	9.18	5.68	12.83
SHUANGCHENG 	Chaoyang	17354	8813	8541	1107	374	733	6.38	4.24	8.58
SHUANGCHENG 	Jincheng	18657	9509	9148	1912	609	1303	10.25	6.40	14.24
SHUANGCHENG 	Qianjin	18231	9277	8954	1151	356	795	6.31	3.84	8.88
SHUANGCHENG 	Qinglingmanzu	14605	7476	7129	513	144	369	3.51	1.93	5.18
SHUANGCHENG 	Lianxingmanzu	14714	7487	7227	572	157	415	3.89	2.10	5.74
SHUANGCHENG 	Xingfumanzu	14475	7412	7063	462	131	331	3.19	1.77	4.69
SHUANGCHENG 	Xinxingmanzu	16702	8521	8181	675	203	472	4.04	2.38	5.77
SHUANGCHENG 	Gongzhengmanzu	16729	8639	8090	772	246	526	4.61	2.85	6.5
SHUANGCHENG 	Yongsheng	13402	6888	6514	1511	484	1027	11.27	7.03	15.77
SHUANGCHENG 	Linjiang	12397	6244	6153	905	279	626	7.30	4.47	10.17
SHUANGCHENG 	Shuiquan	16453	8421	8032	673	208	465	4.09	2.47	5.79
SHUANGCHENG 	Lequnmanzu	15637	8029	7608	974	325	649	6.23	4.05	8.53
SHUANGCHENG 	Yuejinmanzu	11073	5655	5418	544	174	370	4.91	3.08	6.83
SHUANGCHENG 	Tuanjie	12915	6603	6312	783	268	515	6.06	4.06	8.16
SHUANGCHENG 	Wanlong	17738	8913	8825	1407	454	953	7.93	5.09	10.80
SHUANGCHENG 	Duimiancheng	14993	7661	7332	1118	345	773	7.46	4.5	10.54
SHUANGCHENG 	Xiqinmanzu	14946	7715	7231	974	310	664	6.52	4.02	9.18
SHUANGCHENG 	Tongxinmanzu	13814	7122	6692	669	234	435	4.84	3.29	6.5
SHANGZHI 	Total	464833	238691	226142	30022	9786	20236	6.46	4.10	8.95
SHANGZHI 	Shangzhi	89351	44695	44656	4661	1432	3229	5.22	3.20	7.23
SHANGZHI 	Yimianpo	27153	13844	13309	1148	333	815	4.23	2.41	6.12
SHANGZHI 	Weihe	34091	17425	16666	3195	1063	2132	9.37	6.10	12.79
SHANGZHI 	Yabuli	26996	13792	13204	1604	574	1030	5.94	4.16	7.80
SHANGZHI 	Maoershan	18775	9678	9097	784	296	488	4.18	3.06	5.36
SHANGZHI 	Heilonggong	16141	8550	7591	707	255	452	4.38	2.98	5.95
SHANGZHI 	Yuanbao	17653	9162	8491	87	29	58	0.49	0.32	0.68
SHANGZHI 	Shitouhezi	13182	6834	6348	833	320	513	6.32	4.68	8.08
