Domain Code;Domain;Area Code;Area;Element Code;Element;Item Code;Item;Year Code;Year;Unit;Value;Flag;Flag Description
QC;Crops;351;China;5510;Production;826;Tobacco, unmanufactured;1989;1989;tonnes;2848837;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;826;Tobacco, unmanufactured;1990;1990;tonnes;2645610;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;826;Tobacco, unmanufactured;1991;1991;tonnes;3051686;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;826;Tobacco, unmanufactured;1992;1992;tonnes;3514954;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;826;Tobacco, unmanufactured;1993;1993;tonnes;3468428;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;826;Tobacco, unmanufactured;1994;1994;tonnes;2256526;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;826;Tobacco, unmanufactured;1995;1995;tonnes;2326685;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;826;Tobacco, unmanufactured;1996;1996;tonnes;3245230;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;826;Tobacco, unmanufactured;1997;1997;tonnes;4261283;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;826;Tobacco, unmanufactured;1998;1998;tonnes;2373978;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;826;Tobacco, unmanufactured;1999;1999;tonnes;2478295;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;826;Tobacco, unmanufactured;2000;2000;tonnes;2563854;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;826;Tobacco, unmanufactured;2001;2001;tonnes;2358842;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;826;Tobacco, unmanufactured;2002;2002;tonnes;2454105;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;826;Tobacco, unmanufactured;2003;2003;tonnes;2262658;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;826;Tobacco, unmanufactured;2004;2004;tonnes;2411490;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;826;Tobacco, unmanufactured;2005;2005;tonnes;2685743;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;826;Tobacco, unmanufactured;2006;2006;tonnes;2746193;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;826;Tobacco, unmanufactured;2007;2007;tonnes;2397152;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;826;Tobacco, unmanufactured;2008;2008;tonnes;2839947;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;826;Tobacco, unmanufactured;2009;2009;tonnes;3067928;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;826;Tobacco, unmanufactured;2010;2010;tonnes;3005928;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;826;Tobacco, unmanufactured;2011;2011;tonnes;3158737;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;826;Tobacco, unmanufactured;2012;2012;tonnes;3408142;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;826;Tobacco, unmanufactured;2013;2013;tonnes;3375400;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;826;Tobacco, unmanufactured;2014;2014;tonnes;2997050;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;826;Tobacco, unmanufactured;2015;2015;tonnes;2833989;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;826;Tobacco, unmanufactured;2016;2016;tonnes;2806770;A;Aggregate, may include official, semi-official, estimated or calculated data
